"message","link","permalink_url","created_time","type","id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","likes.data","likes.summary.total_count","likes.summary.can_like","likes.summary.has_liked","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction"
"Lightweight. Ultra-responsive cushioning. Water resistant. The Nike Air Pegasus+ 29 Shield for women stands up to any forecast. 

http://gonike.me/Pegasus_Shield_Women_","https://www.facebook.com/nike/photos/a.10151119666228445.453144.15087023444/10151119666343445/?type=3","https://www.facebook.com/15087023444/posts/10151119672178445/","2012-10-19T15:29:51+0000","photo","15087023444_10151119666343445","[]","chronological","18","true","[]","471","true","false","[]","472","NONE"
"“I picked the traditional or natural colors of Japan, like those you can find in Kyoto, not intentionally but it happened naturally.” -Jun Takahashi, Undercover Creative Director, on the new Gyakusou Collection. http://gonike.me/RunGyakusou","https://www.facebook.com/nike/photos/a.10151115406683445.452534.15087023444/10151115407128445/?type=3","https://www.facebook.com/15087023444/posts/10151115454568445/","2012-10-16T17:03:04+0000","photo","15087023444_10151115407128445","[]","chronological","1","true","[]","127","true","false","[]","130","NONE"
"From head to toe, the Gyakusou Collection has you covered in cutting edge comfort.  Run wild. http://gonike.me/RunGyakusou","https://www.facebook.com/nike/photos/a.10151115406683445.452534.15087023444/10151115407333445/?type=3","https://www.facebook.com/15087023444/posts/10151115454568445/","2012-10-16T17:03:04+0000","photo","15087023444_10151115407333445","[]","chronological","4","true","[]","226","true","false","[]","227","NONE"
"Fallen leaves become camouflage, alluding to the Gyakusou collection’s theme: Autumn Monks. http://gonike.me/RunGyakusou","https://www.facebook.com/nike/photos/a.10151115406683445.452534.15087023444/10151115407043445/?type=3","https://www.facebook.com/15087023444/posts/10151115454568445/","2012-10-16T17:03:04+0000","photo","15087023444_10151115407043445","[]","chronological","45","true","[]","507","true","false","[]","530","NONE"
"In Nagano, Japan, \"Omoide no Oka,\" The Memorable Hill, beckons the rebirth of the Gyakusou International Running Association. Training near Togakushi Shrine, a land of giant trees where Ninjas once trained, a backdrop of natural history inspires the fifth Nike x Undercover Gyakusou Collection. Silent cedar trees hold the history of Japan's culture in their rings, standing with time against the elements. Their strength and resilience. Your body and mind. Sweat for it. http://gonike.me/RunGyakusou","https://www.facebook.com/nike/photos/a.10151115406683445.452534.15087023444/10151115406773445/?type=3","https://www.facebook.com/15087023444/posts/10151115454568445/","2012-10-16T17:03:04+0000","photo","15087023444_10151115406773445","[]","chronological","3","true","[]","172","true","false","[]","172","NONE"
"The Nike Lunar Speed Lite + JP finds a complimentary color for the Nike x Undercover Gyakuosu Collection. http://gonike.me/RunGyakusou","https://www.facebook.com/nike/photos/a.10151115406683445.452534.15087023444/10151115406928445/?type=3","https://www.facebook.com/15087023444/posts/10151115454568445/","2012-10-16T17:03:04+0000","photo","15087023444_10151115406928445","[]","chronological","16","true","[]","384","true","false","[]","389","NONE"
"Durable Water Repellent fabric. Convertible jackets. Detachable sleeves. Laser-cut ventilation. Anatomic seaming. Strategically placed drawstrings, elastic binding, and thumb holes — those are just a few running-specific design details of the Nike x Undercover Gyakosou collection. Adapt your gear to your stride and the ever-changing winter weather. http://gonike.me/RunGyakusou","https://www.facebook.com/nike/photos/a.10151115406683445.452534.15087023444/10151115407448445/?type=3","https://www.facebook.com/15087023444/posts/10151115454568445/","2012-10-16T17:03:04+0000","photo","15087023444_10151115407448445","[]","chronological","15","true","[]","432","true","false","[]","432","NONE"
"A pleated convertible skirt paired with long tights recognizes a need for uninhibited movement. A convertible jacket with detachable sleeves means you can adapt as fast the weather can change. Find freedom as you run with the new Gyakusou Collection.  http://gonike.me/RunGyakusou","https://www.facebook.com/nike/photos/a.10151115406683445.452534.15087023444/10151115426373445/?type=3","https://www.facebook.com/15087023444/posts/10151115454568445/","2012-10-16T17:03:04+0000","photo","15087023444_10151115426373445","[]","chronological","9","true","[]","331","true","false","[]","332","NONE"
"Stay warm and maximize performance with Dri-Fit shorts and long-sleeve tops. Running doesn’t stop when the weather turns cold. http://gonike.me/RunGyakusou","https://www.facebook.com/nike/photos/a.10151115406683445.452534.15087023444/10151115406838445/?type=3","https://www.facebook.com/15087023444/posts/10151115454568445/","2012-10-16T17:03:04+0000","photo","15087023444_10151115406838445","[]","chronological","4","true","[]","104","true","false","[]","104","NONE"
"25,000 from all over the world fill the streets of San Francisco.","https://www.facebook.com/nike/photos/a.10151114365378445.452376.15087023444/10151114365568445/?type=3","https://www.facebook.com/15087023444/posts/10151114394483445/","2012-10-15T22:11:20+0000","photo","15087023444_10151114394483445","[]","chronological","10","true","[]","298","true","false","[]","300","NONE"
"The Tiffany & Co. NWM Finisher's Necklace.","https://www.facebook.com/nike/photos/a.10151114365378445.452376.15087023444/10151114370653445/?type=3","https://www.facebook.com/15087023444/posts/10151114394483445/","2012-10-15T22:11:20+0000","photo","15087023444_10151114370653445","[]","chronological","3","true","[]","122","true","false","[]","122","NONE"
"Up the hill and into the fog.","https://www.facebook.com/nike/photos/a.10151114365378445.452376.15087023444/10151114367153445/?type=3","https://www.facebook.com/15087023444/posts/10151114394483445/","2012-10-15T22:11:20+0000","photo","15087023444_10151114367153445","[]","chronological","2","true","[]","138","true","false","[]","139","NONE"
"A special hand delivered Tiffany & Co. necklace for every finisher.","https://www.facebook.com/nike/photos/a.10151114365378445.452376.15087023444/10151114370563445/?type=3","https://www.facebook.com/15087023444/posts/10151114394483445/","2012-10-15T22:11:20+0000","photo","15087023444_10151114370563445","[]","chronological","6","true","[]","182","true","false","[]","185","NONE"
"Passing through Presidio on the way to the hills.","https://www.facebook.com/nike/photos/a.10151114365378445.452376.15087023444/10151114366483445/?type=3","https://www.facebook.com/15087023444/posts/10151114394483445/","2012-10-15T22:11:20+0000","photo","15087023444_10151114366483445","[]","ranked","0","true","[]","77","true","false","[]","78","NONE"
"Nothing like a live choir singing the participants through mile one.","https://www.facebook.com/nike/photos/a.10151114365378445.452376.15087023444/10151114366303445/?type=3","https://www.facebook.com/15087023444/posts/10151114394483445/","2012-10-15T22:11:20+0000","photo","15087023444_10151114366303445","[]","chronological","1","true","[]","139","true","false","[]","139","NONE"
"Andres Iniesta always dictates the tempo regardless of the forecast with the Nike All Conditions Control CTR360 Maestri III.","https://www.facebook.com/nike/photos/a.10151111263053445.451784.15087023444/10151111263218445/?type=3","https://www.facebook.com/15087023444/posts/10151111275768445/","2012-10-13T19:38:38+0000","photo","15087023444_10151111263218445","[]","chronological","8","true","[]","460","true","false","[]","462","NONE"
"Increase comfort with the water-resistant Kanga-Lite upper.","https://www.facebook.com/nike/photos/a.10151111263053445.451784.15087023444/10151111263403445/?type=3","https://www.facebook.com/15087023444/posts/10151111275768445/","2012-10-13T19:38:38+0000","photo","15087023444_10151111263403445","[]","chronological","37","true","[]","757","true","false","[]","759","NONE"
"The symmetrical lacing system expands ball-control surface enhancing touch. The Nike All Conditions Control CTR360 Maestri III rules the midfield.","https://www.facebook.com/nike/photos/a.10151111263053445.451784.15087023444/10151111263548445/?type=3","https://www.facebook.com/15087023444/posts/10151111275768445/","2012-10-13T19:38:38+0000","photo","15087023444_10151111263548445","[]","chronological","26","true","[]","616","true","false","[]","619","NONE"
"Precision Passing. Precision receiving. The 3D control pad maximizes material contact time with the ball while sculpting to the shape of the foot.","https://www.facebook.com/nike/photos/a.10151111263053445.451784.15087023444/10151111263673445/?type=3","https://www.facebook.com/15087023444/posts/10151111275768445/","2012-10-13T19:38:38+0000","photo","15087023444_10151111263673445","[]","chronological","4","true","[]","252","true","false","[]","252","NONE"
"360-degree stud placement delivers ground-gripping traction. The weather doesn’t dictate the match. With the Nike All Conditions Control CTR360 Maestri III, you do.","https://www.facebook.com/nike/photos/a.10151111263053445.451784.15087023444/10151111263123445/?type=3","https://www.facebook.com/15087023444/posts/10151111275768445/","2012-10-13T19:38:38+0000","photo","15087023444_10151111275768445","[]","chronological","12","true","[]","292","true","false","[]","292","NONE"
"Same feel. Any weather. Control the midfield in rain or shine with the new Nike All Conditions Control CTR360 Maestri III.","https://www.facebook.com/nike/photos/a.10151111263053445.451784.15087023444/10151111263333445/?type=3","https://www.facebook.com/15087023444/posts/10151111275768445/","2012-10-13T19:38:38+0000","photo","15087023444_10151111263333445","[]","chronological","47","true","[]","846","true","false","[]","849","NONE"
"Kanga-Lite synthetic material and Nike All Conditions Control technology deliver ball control in wet or dry conditions.","https://www.facebook.com/nike/photos/a.10151111263053445.451784.15087023444/10151111263473445/?type=3","https://www.facebook.com/15087023444/posts/10151111275768445/","2012-10-13T19:38:38+0000","photo","15087023444_10151111263473445","[]","chronological","1","true","[]","157","true","false","[]","157","NONE"
"TPU cleat islands deliver extra durability and impact protection. Achieve ultimate ball control.","https://www.facebook.com/nike/photos/a.10151111263053445.451784.15087023444/10151111263778445/?type=3","https://www.facebook.com/15087023444/posts/10151111275768445/","2012-10-13T19:38:38+0000","photo","15087023444_10151111263778445","[]","chronological","8","true","[]","270","true","false","[]","270","NONE"
"The Dunk High OMS. Winterized. The Lunar Braata Mid OMS. Lightest. The Morgan II OMS. Sturdy. Conquering the everyday struggle of an urban winter.","https://www.facebook.com/nike/photos/a.10151110135753445.451580.15087023444/10151110135903445/?type=3","https://www.facebook.com/15087023444/posts/10151110158813445/","2012-10-12T22:42:15+0000","photo","15087023444_10151110135903445","[]","chronological","73","true","[]","1033","true","false","[]","1044","NONE"
"Beaverton meets Laguna Beach. Nike and Stüssy have been creating masterpieces using breakthrough cult favorites for 12 years strong.","https://www.facebook.com/nike/photos/a.10151110135753445.451580.15087023444/10151110135868445/?type=3","https://www.facebook.com/15087023444/posts/10151110158813445/","2012-10-12T22:42:15+0000","photo","15087023444_10151110135868445","[]","ranked","0","true","[]","75","true","false","[]","75","NONE"
"S&S Snapbacks. Be one step ahead.","https://www.facebook.com/nike/photos/a.10151110135753445.451580.15087023444/10151110136353445/?type=3","https://www.facebook.com/15087023444/posts/10151110158813445/","2012-10-12T22:42:15+0000","photo","15087023444_10151110136353445","[]","chronological","24","true","[]","458","true","false","[]","460","NONE"
"Maximum visibility. Light Materials. Superior Waffle sole traction. The Nike Morgan II OMS. Stüssy style for the everyday hike.","https://www.facebook.com/nike/photos/a.10151110135753445.451580.15087023444/10151110136128445/?type=3","https://www.facebook.com/15087023444/posts/10151110158813445/","2012-10-12T22:42:15+0000","photo","15087023444_10151110136128445","[]","chronological","8","true","[]","245","true","false","[]","245","NONE"
"Sneakers. Beanies. T-Shirts. All built for the long haul.","https://www.facebook.com/nike/photos/a.10151110135753445.451580.15087023444/10151110136313445/?type=3","https://www.facebook.com/15087023444/posts/10151110158813445/","2012-10-12T22:42:15+0000","photo","15087023444_10151110136313445","[]","chronological","14","true","[]","414","true","false","[]","416","NONE"
